order_item_id,order_id,product_id,quantity,unit_price
530331,120347,1183,1,23.94
530332,120348,1089,1,29.05
530333,120349,1164,2,34.87
530334,120350,1231,1,48.05
530335,120351,1002,2,216.78
530336,120351,1131,1,77.29
530337,120352,1074,2,183.95
530338,120352,1159,1,51.31
530339,120353,1182,1,37.25
530340,120354,1115,1,$35.19
530341,120355,1176,1,28.72
530342,120356,1183,1,25.55
530343,120357,1247,1,$53.98
530344,120357,1270,2,180.37
530345,120358,1116,1,125.38
530346,120359,1231,2,56.05
530347,120360,1120,1,17.41
530348,120361,1072,1,45.51
530349,120362,1268,1,$68.31
530350,120363,1109,1,61.03
530351,120364,1087,1,125.65
530352,120365,1165,1,65.32
530353,120365,1041,1,923.02
530354,120365,1105,1,95.56
530355,120366,1228,1,47.36
530356,120367,1089,-2,32.05
530357,120368,1042,1,261.61
530358,120369,1156,1,58.77
530359,120370,1116,2,113.1
530360,120371,1177,1,38.34
530361,120372,1182,2,35.31
530362,120373,1010,1,297.77
530363,120374,1116,1,$116.86
530364,120375,1246,1,45.01
530365,120375,1173,1,50.13
530366,120375,1257,2,$166.09
530367,120376,1080,1,20.57
530368,120377,1037,1,635.32
530369,120378,1257,1,166.09
530370,120378,1288,1,204.72
530371,120378,1293,1,175.29
530372,120379,1183,1,$27.57
530373,120379,1121,1,$41.88
530374,120380,1255,1,199.53
530375,120381,1216,1,35.54
530376,120382,1120,1,19.92
530377,120382,1124,1,57.68
530378,120383,1073,2,24.25
530379,120383,1187,1,69.86
530380,120384,1084,2,$24.37
530381,120384,1298,1,72.78
530382,120385,1248,1,24.18
530383,120386,1071,1,40.81
530384,120387,1234,1,24.5
530385,120388,1120,1,16.77
530386,120389,1230,1,34.28
530387,120389,1233,1,$65.35
530388,120389,1178,2,27.54
530389,120390,1060,1,69.35
530390,120390,1116,1,120.77
530391,120390,1129,3,51.94
530392,120390,1095,2,$95.58
530393,120391,1238,1,46.95
530394,120392,1165,1,66.34
530395,120392,1073,1,26.88
530396,120393,1188,3,56.57
530397,120393,1263,1,226.12
530398,120394,1237,1,51.44
530399,120395,1194,1,62.23
530400,120396,1194,1,63.19
530401,120396,1138,2,111.2
530402,120397,1152,1,48.92
530403,120398,1102,1,63.87
530404,120398,1170,2,35.26
530405,120398,1256,1,55.07
530406,120398,1150,1,49.69
530407,120399,1235,1,27.16
530408,120399,1142,2,56.47
530409,120399,1095,,104.34
530410,120400,1263,1,263.66
530411,120401,1256,1,46.25
530412,120402,1168,1,$9.83
530413,120403,1278,1,240.29
530414,120403,1286,1,105.9
530415,120404,1255,2,178.57
530416,120405,1077,1,75.4
530417,120405,1099,1,135.69
530418,120406,1026,2,$485.68
530419,120407,1068,1,$146.79
530420,120408,1094,1,36.9
530421,120409,1112,1,171.67
530422,120409,1246,1,36.63
530423,120410,1203,1,28.73
530424,120410,1134,1,59.08
530425,120411,1235,1,$27.40
530426,120412,1233,1,78.46
530427,120413,1118,1,100.0
530428,120414,1164,2,39.08
530429,120415,1211,1,38.81
530430,120416,1104,1,45.28
530431,120416,1137,1,92.71
530432,120417,1253,1,78.09
530433,120418,1059,1,184.88
530434,120419,1203,2,27.96
530435,120419,1215,1,67.65
530436,120420,1101,1,125.55
530437,120420,1260,1,233.73
530438,120421,1179,1,68.03
530439,120422,1000,1,$177.55
530440,120422,1039,1,315.36
530441,120423,1109,2,64.68
530442,120423,1081,1,79.81
530443,120424,1281,2,116.23
530444,120424,1282,3,18.36
530445,120425,1225,1,40.41
530446,120426,1120,1,15.59
530447,120426,1287,1,83.59
530448,120427,1152,2,48.52
530449,120428,1139,1,87.11
530450,120429,1120,1,16.89
530451,120430,1190,2,31.74
530452,120431,1209,1,17.34
530453,120432,1260,1,186.4
530454,120432,1250,1,64.34
530455,120432,1257,1,146.59
530456,120433,1069,1,77.16
530457,120434,1068,1,139.95
530458,120435,1171,1,53.87
530459,120435,1284,2,58.66
530460,120436,1282,1,$19.79
530461,120437,1134,2,67.31
530462,120438,1290,1,158.09
530463,120439,1230,3,42.02
530464,120440,1245,-1,16.69
530465,120440,1242,1,35.1
530466,120441,1220,1,56.32
530467,120442,1106,2,69.51
530468,120443,1193,1,64.66
530469,120443,1095,1,81.74
530470,120444,1077,1,75.17
530471,120444,1160,1,$30.19
530472,120445,1188,1,61.86
530473,120445,1200,1,57.89
530474,120446,1230,2,39.98
530475,120447,1235,-1,26.02
530476,120447,1231,1,$42.53
530477,120447,1080,1,19.18
530478,120448,1182,1,32.96
530479,120448,1054,1,$111.20
530480,120449,1055,2,69.93
530481,120450,1160,1,31.3
530482,120451,1277,1,128.61
530483,120452,1086,1,72.1
530484,120453,1234,2,25.76
530485,120453,1247,1,42.36
530486,120454,1177,2,44.92
530487,120454,1173,1,$54.07
530488,120455,1234,2,29.08
530489,120456,1228,1,51.6
530490,120457,1068,1,112.95
530491,120457,1248,1,23.55
530492,120457,1212,1,22.58
530493,120458,1226,1,34.55
530494,120458,1152,1,52.34
530495,120459,1135,2,104.42
530496,120459,1022,1,247.62
530497,120460,1228,1,50.81
530498,120461,1079,1,39.68
530499,120461,1096,2,61.84
530500,120462,1079,1,41.41
530501,120463,1146,4,35.77
530502,120464,1210,3,10.47
530503,120465,1154,2,47.35
530504,120465,1059,0,139.06
530505,120465,1116,1,115.85
530506,120466,1043,1,103.68
530507,120466,1234,1,29.13
530508,120466,1086,1,74.65
530509,120467,1092,1,101.65
530510,120468,1065,2,51.81
530511,120468,1170,1,33.78
530512,120469,1218,1,11.78
530513,120469,1127,1,49.85
530514,120470,1168,1,9.3
530515,120471,1153,1,34.19
530516,120472,1261,1,74.35
530517,120473,1188,2,59.83
530518,120474,1086,1,73.44
530519,120475,1210,1,10.33
530520,120475,1200,1,$48.98
530521,120475,1109,1,64.88
530522,120476,1104,2,57.61
530523,120477,1239,1,14.7
530524,120478,1022,2,236.54
530525,120479,1233,1,68.73
530526,120480,1081,1,85.88
530527,120480,1191,1,30.58
530528,120481,1062,1,$87.83
530529,120482,1097,2,111.56
530530,120482,1130,1,40.05
530531,120483,1149,1,56.86
530532,120484,1204,1,$24.53
530533,120485,1238,1,58.05
530534,120486,1212,1,25.23
530535,120487,1056,2,158.64
530536,120487,1164,1,34.84
530537,120488,1183,1,23.72
530538,120489,1288,2,185.86
530539,120490,1209,1,21.33
530540,120491,1078,1,55.16
530541,120491,1293,1,162.62
530542,120491,1294,1,50.63
530543,120492,1179,2,66.75
530544,120492,1190,1,39.43
530545,120493,1159,1,$52.81
530546,120494,1166,1,$64.72
530547,120494,1208,1,48.47
530548,120495,1140,1,$25.46
530549,120495,1156,1,52.53
530550,120495,1224,1,44.82
530551,120496,1230,2,37.28
530552,120496,1019,1,398.9
530553,120497,1255,1,$185.12
530554,120497,1141,4,68.52
530555,120498,1221,1,52.76
530556,120499,1101,1,105.26
530557,120499,1072,2,46.88
530558,120499,1194,1,54.28
530559,120500,1089,1,32.6
530560,120501,1132,1,46.09
530561,120502,1288,1,194.12
530562,120502,1273,1,224.8
530563,120503,1190,1,39.5
530564,120504,1247,1,53.03
530565,120504,1289,1,120.94
530566,120504,1062,2,91.31
530567,120505,1088,1,$93.75
530568,120505,1068,1,143.57
530569,120506,1101,2,86.9
530570,120507,1056,2,147.26
530571,120507,1063,2,93.67
530572,120507,1268,1,73.46
530573,120507,1071,1,42.34
530574,120507,1161,1,48.96
530575,120508,1145,1,39.04
530576,120508,1029,1,538.17
530577,120509,1176,2,35.46
530578,120510,1060,1,71.35
530579,120510,1182,1,30.52
530580,120511,1177,3,35.56
530581,120512,1065,-1,59.75
530582,120513,1191,1,27.21
530583,120513,1042,3,$208.90
530584,120514,1141,1,57.22
530585,120515,1169,2,$120.85
530586,120515,1138,1,111.2
530587,120516,1294,1,45.71
530588,120516,1096,2,72.05
530589,120517,1200,1,53.66
530590,120517,1238,1,49.89
530591,120518,1138,1,95.79
530592,120519,1297,2,26.36
530593,120519,1044,1,456.23
530594,120520,1230,1,38.25
530595,120520,1159,1,44.6
530596,120521,1164,1,39.7
530597,120522,1053,1,144.95
530598,120523,1168,1,11.18
530599,120523,1203,1,29.64
530600,120523,1280,1,255.9
530601,120524,1101,1,94.54
530602,120525,1235,2,23.27
530603,120526,1210,2,10.5
530604,120527,1022,1,222.98
530605,120527,1210,1,10.58
530606,120528,1260,1,191.72
530607,120529,1244,1,6193.0
530608,120530,1202,1,9.4
530609,120530,1293,1,173.45
530610,120531,1233,1,70.2
530611,120531,1031,1,$131.71
530612,120532,1024,2,181.69
530613,120533,1165,2,70.14
530614,120533,1056,1,181.84
530615,120534,1259,1,$22.48
530616,120535,1021,1,275.44
530617,120536,1261,1,66.07
530618,120537,1119,1,53.88
530619,120538,1151,1,95.78
530620,120538,1222,1,19.28
530621,120538,1116,1,$127.24
530622,120539,1131,1,66.3
530623,120540,1246,1,38.9
530624,120541,1053,1,139.85
530625,120542,1061,2,81.81
530626,120543,1247,2,46.85
530627,120544,1231,2,50.64
530628,120544,1228,1,55.45
530629,120545,1057,1,47.09
530630,120546,1115,1,33.01
530631,120546,1065,2,56.36
530632,120547,1115,1,34.01
530633,120547,1165,1,75.12
530634,120548,1082,1,60.35
530635,120548,1212,1,$27.32
530636,120549,1023,1,549.52
530637,120550,1263,1,305.03
530638,120551,1266,2,151.04
530639,120552,1183,1,24.86
530640,120552,1293,4,$191.78
530641,120553,1176,1,33.86
530642,120554,1115,1,29.87
530643,120555,1177,2,38.08
530644,120556,1090,1,79.78
530645,120557,1026,1,549.71
530646,120557,1247,1,52.27
530647,120558,1014,1,175.73
530648,120559,1062,1,88.17
530649,120560,1207,1,19.53
530650,120561,1182,1,$31.27
530651,120562,1141,1,64.45
530652,120562,1205,2,$69.11
530653,120563,1120,1,18.4
530654,120563,1208,1,43.78
530655,120564,1196,2,24.16
530656,120564,1191,1,34.57
530657,120565,1247,1,47.93
530658,120566,1173,1,51.77
530659,120567,1230,1,30.74
530660,120567,1116,2,107.87
530661,120568,1231,2,50.63
530662,120569,1168,1,10.29
530663,120570,1196,1,20.22
530664,120570,1102,1,56.62
530665,120571,1042,,239.37
530666,120572,1163,1,76.25
530667,120572,1068,1,120.48
530668,120572,1127,1,51.52
530669,120573,1096,1,70.47
530670,120574,1232,1,$38.45
530671,120574,1036,1,169.41
530672,120575,1079,1,36.41
530673,120575,1194,1,56.88
530674,120576,1130,1,42.27
530675,120577,1148,1,18.64
530676,120577,1182,1,30.15
530677,120578,1004,1,594.11
530678,120578,1210,1,8.63
530679,120579,1057,2,51.97
530680,120579,1197,1,24.41
530681,120580,1029,1,484.05
530682,120580,1297,1,$27.66
530683,120581,1182,1,35.41
530684,120582,1118,1,93.77
530685,120583,1231,2,53.52
530686,120584,1212,2,25.82
530687,120584,1160,-1,32.22
530688,120584,1047,1,451.19
530689,120585,1197,2,26.04
530690,120586,1168,1,12.28
530691,120586,1015,1,255.56
530692,120587,1132,1,$44.70
530693,120587,1299,1,205.46
530694,120588,1158,1,12.03
530695,120589,1208,3,48.47
530696,120590,1190,1,36.75
530697,120591,1014,1,16689.0
530698,120592,1162,1,8.87
530699,120593,1199,1,52.64
530700,120594,1065,1,63.6
530701,120595,1185,2,63.06
530702,120595,1257,1,133.88
530703,120595,1022,1,232.44
530704,120595,1210,1,$9.94
530705,120596,1264,1,149.81
530706,120596,1002,1,212.63
530707,120597,1010,1,263.79
530708,120597,1235,1,30.6
530709,120597,1022,1,263.88
530710,120598,1231,1,47.37
530711,120599,1138,1,95.55
530712,120600,1233,1,78.46
530713,120601,1208,1,39.68
530714,120602,1019,1,350.45
530715,120603,1085,1,25.28
530716,120604,1171,1,52.01
530717,120604,1244,2,54.33
530718,120605,1095,2,89.75
530719,120605,1230,1,34.24
530720,120606,1260,1,182.46
530721,120607,1211,2,$31.15
530722,120608,1049,1,231.34
530723,120609,1056,1,136.36
530724,120609,1233,1,56.18
530725,120609,1147,1,23.46
530726,120609,1182,1,32.95
530727,120610,1024,1,145.63
530728,120611,1238,1,59.55
530729,120611,1184,1,38.76
530730,120612,1108,2,52.58
530731,120612,1238,1,40.36
530732,120613,1196,1,23.03
530733,120613,1237,1,47.92
530734,120613,1212,1,30.76
530735,120614,1229,2,28.2
530736,120614,1129,2,$63.26
530737,120615,1170,1,30.46
530738,120615,1234,1,25.31
530739,120616,1195,2,23.75
530740,120617,1182,1,35.96
530741,120618,1220,1,58.31
530742,120618,1062,1,95.94
530743,120618,1248,1,26.31
530744,120619,1084,1,24.35
530745,120620,1170,1,29.7
530746,120621,1176,1,32.65
530747,120622,1177,1,39.73
530748,120622,1152,1,48.44
530749,120623,1062,2,94.79
530750,120624,1125,1,33.2
530751,120625,1202,1,11.24
530752,120626,1121,1,31.43
530753,120627,1068,1,123.97
530754,120627,1289,1,91.06
530755,120628,1160,2,29.55
530756,120629,1131,1,70.33
530757,120630,1229,1,24.85
530758,120630,1179,1,62.28
530759,120631,1171,1,51.06
530760,120632,1182,1,37.31
530761,120633,1199,1,48.59
530762,120634,1150,1,48.66
530763,120635,1230,1,38.66
530764,120636,1071,2,42.34
530765,120636,1233,2,78.21
530766,120637,1160,1,33.19
530767,120638,1076,2,63.24
530768,120639,1111,1,49.29
530769,120639,1185,1,63.15
530770,120640,1230,2,40.75
530771,120641,1141,1,75.19
530772,120642,1147,1,23.95
530773,120642,1133,1,95.44
530774,120642,1229,1,22.84
530775,120643,1230,1,36.74
530776,120644,1034,1,266.79
530777,120645,1275,1,253.74
530778,120646,1168,2,11.83
530779,120647,1164,1,36.82
530780,120648,1159,1,50.61
530781,120649,1055,1,69.47
530782,120650,1175,1,60.76
530783,120651,1092,1,126.23
530784,120651,1104,1,58.82
530785,120652,1166,1,$50.75
530786,120653,1167,1,32.96
530787,120654,1097,2,108.32
530788,120654,1244,1,60.01
530789,120655,1016,1,273.96
530790,120655,1232,1,36.1
530791,120655,1013,1,311.56
530792,120656,1216,1,33.03
530793,120656,1080,1,$22.01
530794,120657,1194,1,53.57
530795,120658,1132,1,36.88
530796,120658,1254,1,103.06
530797,120659,1248,2,$27.13
530798,120660,1256,2,48.15
530799,120660,1068,1,122.93
530800,120661,1255,1,192.6
530801,120661,1235,1,26.64
530802,120661,1189,1,23.4
530803,120662,1010,1,278.71
530804,120663,1190,3,34.64
530805,120663,1066,1,39.7
530806,120663,1227,1,$52.45
530807,120664,1123,1,24.0
530808,120664,1022,1,230.7
530809,120665,1224,1,42.7
530810,120666,1282,1,22.67
530811,120666,1273,1,248.46
530812,120667,1188,1,$54.89
530813,120668,1228,1,40.41
530814,120669,1224,1,37.33
530815,120669,1154,2,49.79
530816,120670,1188,1,50.93
530817,120670,1224,1,40.57
530818,120671,1209,1,18.7
530819,120672,1229,3,27.28
530820,120673,1057,1,50.62
530821,120674,1227,2,62.07
530822,120675,1168,1,10.34
530823,120676,1235,1,25.02
530824,120677,1227,1,59.66
530825,120677,1242,-1,36.91
530826,120677,1130,1,40.24
530827,120678,1087,1,122.7
530828,120678,1171,2,51.25
530829,120679,1138,1,93.22
530830,120680,1104,1,$50.60
530831,120681,1170,-1,35.55
530832,120682,1208,2,42.66
530833,120682,1106,1,71.39
530834,120683,1179,2,69.59
530835,120684,1129,1,62.46
530836,120685,1266,1,152.45
530837,120686,1052,1,41.12
530838,120687,1004,1,633.88
530839,120687,1181,1,13.6
530840,120688,1200,1,59.47
530841,120689,1120,2,19.7
530842,120690,1183,1,21.27
530843,120691,1224,1,41.8
530844,120691,1201,1,32.92
530845,120692,1106,1,70.99
530846,120693,1136,1,124.73
530847,120693,1152,1,54.38
530848,120694,1084,1,22.12
530849,120695,1097,1,121.4
530850,120695,1095,2,97.47
530851,120696,1182,1,28.8
530852,120696,1190,1,35.98
530853,120696,1068,1,127.62
530854,120697,1109,2,76.28
530855,120698,1066,1,40.18
530856,120698,1147,1,27.09
530857,120699,1133,2,95.66
530858,120700,1235,1,26.81
530859,120701,1015,1,218.31
530860,120701,1092,1,107.95
530861,120702,1244,1,54.81
530862,120703,1071,1,$33.53
530863,120704,1257,1,130.73
530864,120704,1298,1,69.54
530865,120705,1164,1,36.76
530866,120705,1298,1,65.16
530867,120706,1203,1,23.46
530868,120706,1293,1,156.58
530869,120707,1049,1,$210.78
530870,120707,1209,1,19.55
530871,120708,1072,1,47.02
530872,120709,1262,1,188.6
530873,120710,1170,1,32.16
530874,120710,1234,1,23.6
530875,120711,1156,2,55.96
530876,120712,1237,1,41.94
530877,120713,1210,1,10.41
530878,120714,1120,2,15.63
530879,120715,1263,1,270.94
530880,120716,1242,1,39.64
530881,120717,1191,1,33.02
530882,120718,1186,1,62.56
530883,120718,1233,1,78.46
530884,120719,1004,1,657.72
530885,120720,1253,1,73.35
530886,120720,1235,1,30.6
530887,120721,1222,2,24.75
530888,120722,1288,1,219.99
530889,120723,1228,1,47.41
530890,120724,1182,1,37.38
530891,120725,1066,1,40.61
530892,120725,1290,1,164.89
530893,120726,1157,1,$24.53
530894,120727,1042,1,246.55
530895,120728,1185,3,60.16
530896,120728,1027,1,406.15
530897,120729,1237,2,47.45
530898,120730,1227,1,47.49
530899,120731,1187,1,56.66
530900,120732,1226,1,33.77
530901,120732,1079,1,40.38
530902,120733,1284,1,64.4
530903,120733,1046,1,244.39
530904,120734,1172,,55.35
530905,120734,1182,1,34.91
530906,120735,1247,1,37.45
530907,120736,1156,1,60.72
530908,120737,1203,1,23.12
530909,120738,1160,1,32.23
530910,120738,1245,2,18.24
530911,120739,1200,1,48.5
530912,120740,1184,1,33.89
530913,120740,1152,1,41.67
530914,120741,1252,3,101.13
530915,120741,1010,2,203.24
530916,120742,1187,1,66.26
530917,120742,1159,1,49.93
530918,120743,1273,1,253.54
530919,120744,1252,1,122.42
530920,120744,1247,1,49.38
530921,120745,1121,1,33.09
530922,120746,1125,1,29.56
530923,120746,1161,3,4643.0
530924,120747,1245,1,16.9
530925,120747,1091,1,53.08
530926,120747,1192,2,28.3
530927,120747,1016,1,332.65
530928,120747,1257,1,161.82
530929,120748,1142,1,52.04
530930,120749,1258,2,73.07
530931,120749,1100,2,35.66
530932,120749,1234,2,28.82
530933,120749,1230,1,41.16
530934,120750,1244,1,0.0
530935,120751,1235,1,$27.32
530936,120752,1106,1,72.25
530937,120752,1057,2,$51.15
530938,120752,1147,1,24.98
530939,120753,1179,2,60.5
530940,120754,1220,1,$58.76
530941,120755,1185,2,$67.90
530942,120756,1067,2,137.02
530943,120757,1260,-1,245.04
530944,120757,1236,2,53.63
530945,120758,1239,1,16.1
530946,120758,1223,2,55.63
530947,120759,1201,1,35.86
530948,120760,1220,1,50.67
530949,120760,1195,1,20.27
530950,120761,1252,1,121.86
530951,120762,1199,1,44.64
530952,120762,1171,1,51.14
530953,120763,1164,1,$36.41
530954,120764,1112,1,157.26
530955,120765,1190,1,41.39
530956,120765,1214,1,61.65
530957,120766,1259,1,24.58
530958,120766,1131,2,76.93
530959,120767,1220,1,61.96
530960,120768,1033,1,319.23
530961,120769,1095,2,101.48
530962,120770,1156,1,$48.46
530963,120770,1182,1,30.06
530964,120770,1214,1,52.53
530965,120771,1203,2,26.55
530966,120772,1255,1,191.06
530967,120773,1285,1,136.47
530968,120774,1271,2,93.23
530969,120775,1076,1,55.29
530970,120775,1214,1,47.56
530971,120776,1182,1,27.11
530972,120776,1293,1,160.41
530973,120777,1214,1,$58.47
530974,120778,1208,2,43.49
530975,120779,1244,1,67.99
530976,120779,1235,1,27.78
530977,120780,1224,1,43.88
530978,120781,1231,1,41.54
530979,120781,1115,1,29.37
530980,120782,1272,1,375.3
530981,120783,1268,1,60.34
530982,120783,1189,2,21.22
530983,120784,1182,2,33.67
530984,120785,1169,1,103.74
530985,120785,1248,1,$24.52
530986,120786,1133,1,86.29
530987,120787,1258,1,63.17
530988,120788,1282,1,22.11
530989,120788,1184,1,40.94
530990,120789,1203,1,27.4
530991,120790,1014,1,153.75
530992,120791,1084,1,23.3
530993,120791,1260,3,229.38
530994,120791,1191,2,29.19
530995,120792,1246,1,42.9
530996,120792,1255,3,194.91
530997,120793,1031,1,134.99
530998,120793,1221,1,58.02
530999,120794,1101,1,$116.29
531000,120794,1130,2,44.32
531001,120795,1242,3,36.82
531002,120796,1168,1,12.28
531003,120796,1224,1,45.45
531004,120797,1057,1,46.11
531005,120798,1243,2,59.72
531006,120798,1194,2,51.52
531007,120799,1228,1,53.35
531008,120800,1116,1,119.78
531009,120800,1235,1,25.61
531010,120801,1272,1,273.32
531011,120802,1238,2,60.35
531012,120802,1298,1,75.99
531013,120803,1165,1,63.76
531014,120803,1194,1,70.09
531015,120803,1285,1,$134.61
531016,120804,1041,1,654.85
531017,120804,1203,1,26.42
531018,120805,1102,1,56.33
531019,120806,1032,1,251.17
531020,120807,1126,1,$85.52
531021,120808,1186,1,63.62
531022,120808,1160,1,32.49
531023,120809,1291,1,$270.58
531024,120809,1257,1,149.17
531025,120810,1036,1,174.69
531026,120810,1045,1,239.78
531027,120810,1075,1,$30.81
531028,120811,1101,1,105.3
531029,120812,1040,1,270.81
531030,120813,1072,1,47.65
531031,120814,1082,1,55.17
531032,120815,1226,1,27.56
531033,120816,1194,1,70.09
531034,120816,1228,1,48.76
531035,120817,1103,1,39.86
531036,120817,1131,1,59.63
531037,120818,1289,2,90.55
531038,120819,1108,1,$55.46
531039,120819,1226,2,25.53
531040,120819,1233,2,$62.30
531041,120820,1156,1,58.45
531042,120821,1247,2,42.7
531043,120822,1126,1,75.82
531044,120823,1182,1,32.86
531045,120824,1194,1,70.09
531046,120825,1289,3,$120.94
531047,120826,1034,2,208.88
531048,120826,1160,2,30.64
531049,120827,1089,1,27.25
531050,120827,1002,1,199.02
531051,120828,1160,1,31.57
531052,120829,1178,1,26.13
531053,120830,1270,2,191.82
531054,120831,1271,1,93.52
531055,120831,1043,1,128.25
531056,120832,1176,1,32.36
531057,120833,1187,1,70.25
531058,120833,1227,1,65.01
531059,120833,1159,1,46.21
531060,120834,1041,2,855.27
531061,120835,1121,1,40.09
531062,120836,1049,1,205.68
531063,120836,1247,1,47.45
531064,120837,1097,1,121.4
531065,120837,1043,1,117.77
531066,120838,1123,1,24.49
531067,120839,1230,1,39.17
531068,120840,1278,2,246.97
531069,120840,1027,2,444.94
531070,120841,1161,1,44.5
531071,120841,1196,1,$23.12
531072,120842,1175,1,55.1
531073,120843,1197,2,19.81
531074,120843,1248,1,24.47
531075,120843,1194,1,65.07
531076,120843,1072,2,37.55
531077,120844,1224,2,44.47
531078,120845,1102,2,52.34
531079,120845,1092,2,101.0
531080,120845,1156,1,46.89
531081,120846,1184,2,40.53
531082,120847,1218,1,11.78
531083,120848,1088,1,93.63
531084,120849,1209,2,20.13
531085,120850,1132,1,42.3
531086,120851,1152,1,45.99
531087,120851,1220,1,52.45
531088,120852,1075,3,25.92
531089,120852,1175,2,$56.15
531090,120853,1034,1,231.89
531091,120853,1189,2,19.03
531092,120854,1104,2,48.77
531093,120854,1118,1,95.36
531094,120855,1149,3,62.54
531095,120856,1234,1,27.82
531096,120856,1277,1,123.67
531097,120857,1169,1,$110.04
531098,120858,1165,2,64.92
531099,120858,1231,1,44.44
531100,120859,1168,2,10.02
531101,120859,1079,1,$31.35
531102,120860,1244,1,57.29
531103,120860,1215,1,$55.34
531104,120861,1160,2,29.49
531105,120861,1210,3,11.42
531106,120862,1235,1,29.37
531107,120862,1039,1,338.81
531108,120863,1132,1,45.47
531109,120864,1054,1,117.73
531110,120864,1168,1,10.49
531111,120865,1115,1,27.2
531112,120865,1049,1,220.92
531113,120865,1201,1,35.02
531114,120866,1182,1,34.38
531115,120867,1095,1,95.39
531116,120867,1205,1,53.5
531117,120868,1165,2,51.04
531118,120869,1168,2,9.44
531119,120869,1183,1,21.71
531120,120870,1057,1,49.57
531121,120871,1247,1,47.1
531122,120872,1115,1,29.01
531123,120873,1138,3,89.58
531124,120874,1183,1,22.35
531125,120875,1214,1,57.03
531126,120875,1220,1,56.45
531127,120876,1220,1,$54.36
531128,120876,1168,2,11.3
531129,120877,1250,1,58.34
531130,120878,1177,1,38.66
531131,120879,1179,1,69.37
531132,120880,1056,1,126.4
531133,120880,1244,2,61.83
531134,120881,1076,1,$57.48
531135,120882,1056,1,162.72
531136,120883,1079,1,30.98
531137,120884,1154,1,51.96
531138,120884,1159,1,-5.0
531139,120885,1235,1,23.53
531140,120886,1149,1,55.61
531141,120886,1224,1,41.03
531142,120887,1207,4,24.7
531143,120888,1190,1,40.6
531144,120888,1281,1,$125.92
531145,120889,1137,2,96.5
531146,120889,1008,1,$535.82
531147,120890,1221,1,66.19
531148,120891,1117,2,118.53
531149,120892,1180,2,20.02
531150,120892,1005,1,417.3
531151,120893,1186,,55.75
531152,120894,1190,3,$36.90
531153,120894,1076,1,48.53
531154,120895,1278,2,260.92
531155,120896,1080,1,18.58
531156,120897,1118,1,96.72
531157,120897,1168,1,-5.0
531158,120898,1204,1,22.06
531159,120899,1228,1,47.06
531160,120899,1253,2,77.97
531161,120900,1136,2,114.73
531162,120901,1252,1,109.14
531163,120901,1066,1,44.34
531164,120902,1004,1,629.73
531165,120903,1175,1,53.44
531166,120904,1198,1,30.63
531167,120904,1053,1,123.58
531168,120905,1021,1,245.95
531169,120906,1100,1,28.6
531170,120906,1209,2,18.97
531171,120907,1097,1,114.65
531172,120908,1278,1,246.33
531173,120909,1215,1,$61.12
531174,120910,1071,1,35.31
531175,120910,1224,2,$35.97
531176,120911,1145,1,36.9
531177,120911,1159,2,$47.29
531178,120912,1222,1,22.07
531179,120913,1228,1,44.35
531180,120914,1239,2,12.34
531181,120914,1224,3,44.09
531182,120915,1226,1,31.34
531183,120915,1220,2,53.97
531184,120916,1247,1,56.78
531185,120917,1217,1,43.46
531186,120918,1203,,26.65
531187,120919,1124,1,59.5
531188,120920,1125,1,42.55
531189,120921,1208,1,43.06
531190,120922,1213,3,34.1
531191,120923,1113,1,60.77
531192,120923,1022,1,264.03
531193,120924,1066,2,33.23
531194,120924,1045,1,$173.84
531195,120925,1171,1,47.91
531196,120925,1109,1,64.32
531197,120925,1057,1,43.75
531198,120926,1282,1,20.82
531199,120927,1131,1,72.69
531200,120928,1297,1,28.16
531201,120928,1210,1,11.25
531202,120928,1132,1,41.32
531203,120928,1203,1,$26.89
531204,120929,1168,2,10.65
531205,120929,1180,1,18.26
531206,120930,1178,1,28.11
531207,120931,1242,1,34.11
531208,120932,1238,2,55.63
531209,120933,1114,2,65.25
531210,120934,1001,1,$179.80
531211,120934,1244,1,68.81
531212,120934,1115,2,3065.0
531213,120934,1060,1,85.65
531214,120935,1163,1,0.0
531215,120935,1083,2,77.22
531216,120936,1180,1,19.4
531217,120936,1194,3,68.67
531218,120937,1131,1,65.2
531219,120938,1208,1,44.55
531220,120939,1087,1,118.38
531221,120940,1195,1,18.45
531222,120940,1095,4,89.7
531223,120941,1168,2,8.67
531224,120941,1166,1,57.69
531225,120942,1207,1,20.73
531226,120943,1078,1,52.22
531227,120944,1273,1,233.83
531228,120944,1005,1,393.02
531229,120945,1085,1,29.9
531230,120945,1101,1,$121.85
531231,120946,1189,2,22.53
531232,120946,1245,1,16.52
531233,120947,1117,1,$109.36
531234,120948,1203,1,25.3
531235,120949,1096,1,60.72
531236,120950,1115,1,29.15
531237,120950,1247,1,4882.0
531238,120950,1178,1,$26.78
531239,120951,1178,1,26.43
531240,120951,1182,2,29.78
531241,120952,1152,2,51.11
531242,120953,1249,1,9.51
531243,120954,1205,1,58.56
531244,120954,1174,1,31.42
531245,120955,1180,2,$17.82
531246,120956,1132,1,41.48
531247,120957,1178,1,$25.43
531248,120958,1056,1,170.14
531249,120958,1197,1,22.75
531250,120959,1233,1,58.88
531251,120960,1264,1,173.4
531252,120960,1060,2,77.24
531253,120960,1002,1,219.07
531254,120961,1168,1,11.28
531255,120962,1055,1,$69.39
