order_id,customer_id,order_date,order_status,discount_amount,shipping_cost
122844,13642,2024-12-07,REFUND,0.0,10.59
116652,9966,2025-03-01,Delivered,,0.0
119964,11928,2024-11-07,delivered,,11.01
112942,7761,2023-11-24,completed,0.0,0.0
111708,7001,2025-07-02,complete,0.0,0.0
116455,9844,2025-01-17,completed,0.0,8.45
109454,5642,2024-12-14,COMPLETE,2.56,10.71
124984,14935,2023-12-09 10:05:00,complete,,0.0
106509,3940,2024-09-25,COMPLETE,,0.0
119205,11479,2024-01-09,COMPLETE,0.0,8.11
125637,15357,2024-12-08,complete,0.0,9.11
100589,354,2024-12-31,returned,0.0,12.07
122629,13519,2024-04-14,Completed,0.0,0.0
113136,7878,2024-12-10,completed,,9.74
116549,9901,2025-01-08 14:10:00,completed,0.0,0.0
108848,5295,2025-10-30 08:24:00,completed,20.02,0.0
104624,2771,2024-04-03,COMPLETE,,0.0
120142,12042,2025-05-27,Completed,,0.0
106845,4120,2023-05-08,delivered,0.0,8.6
114343,8590,2025-01-21,delivered,,0.0
118412,10999,2023-10-19,SHIPPED,$28.67,0.0
110850,6474,2025-12-30,COMPLETE,47.17,0.0
108869,5306,2024-08-09,DELIVERED,0.0,10.94
122446,13408,2025-04-03,in transit,0.0,0.0
109424,5624,2024-06-04,COMPLETE,3.34,7.67
105454,3283,2025-08-27 17:26:00,canceled,,0.0
126273,15739,2024-05-01,COMPLETE,0.0,6.78
101449,864,2025-12-18,complete,,6.86
121913,13094,2025-06-08,complete,0.0,0.0
115849,9480,2025-09-26,complete,,12.92
111454,6852,2024-05-01,in transit,,0.0
122995,13728,2024-05-12,Delivered,13.17,0.0
118816,11238,2025-02-24,Returned,0.0,6.22
123112,13799,2025-11-14,Delivered,,0.0
121031,12559,2023-10-26,Delivered,,6.29
117280,10336,2024-12-02,in transit,0.0,9.46
109803,5842,2024-06-04,Completed,$1.17,8.26
101587,946,2025-09-26,COMPLETE,0.0,0.0
106686,4037,2025-08-08,complete,0.0,7.63
113558,8147,2025-05-19,COMPLETE,0.0,0.0
118103,10810,2025-10-23,Completed,56.55,0.0
120190,12073,2025-03-01,Completed,0.0,9.12
108806,5271,2023-12-18 14:01:00,COMPLETE,0.0,11.24
123744,14202,2025-12-01,complete,,0.0
103961,2369,2025-12-01,completed,,0.0
108923,5339,2024-03-27,completed,,8.87
106078,3668,2025-02-25,completed,0.0,0.0
117274,10332,2024-11-18,COMPLETE,4.37,12.28
110956,6543,2024-10-03,COMPLETE,0.0,8.19
125688,15385,2025-02-17,Completed,,10.06
104006,2395,2024-11-29,COMPLETE,10.18,7.16
104939,2970,2025-07-02,COMPLETE,0.0,0.0
124131,14416,2025-12-02,Completed,,0.0
118395,10989,2025-09-11,Completed,0.0,0.0
105898,3565,2023-11-18,SHIPPED,0.0,0.0
114365,8608,2024-11-17,complete,,0.0
123504,14043,2025-08-12,COMPLETE,,0.0
114011,8407,2025-02-11,Completed,,8.84
116968,10153,2024-05-14,DELIVERED,$23.97,0.0
111460,6856,2024-01-09,COMPLETE,,0.0
120316,12144,2025-12-01,completed,0.0,11.21
113157,7888,2023-11-27,Completed,,6.3
101260,744,2024-12-02,COMPLETE,,9.66
120922,12499,2025-08-15,Completed,,0.0
114391,8620,2024-05-29,in transit,0.0,0.0
100310,187,2025-11-23,COMPLETE,0.0,0.0
101716,1013,2023-12-05 10:19:00,Cancelled,0.0,10.96
102052,1217,2025-02-15,Shipped,0.0,0.0
120671,12344,2025-12-02,COMPLETE,2.79,5.6
104668,2801,2024-07-08 11:47:00,delivered,15.87,0.0
104298,2571,2025-12-25,DELIVERED,,0.0
103783,2260,2025-11-10,delivered,,0.0
101008,603,2025-12-28,Delivered,2.55,8.2
107347,4423,2023-12-27,REFUND,0.0,0.0
120824,12440,2024-09-11,complete,$5.15,5.68
110377,6196,2025-12-15,COMPLETE,0.0,5.95
123592,14103,2024-02-22,completed,22.22,0.0
109878,5885,2024-09-17,DELIVERED,0.0,0.0
113159,7890,2023-07-13,DELIVERED,,6.75
102773,1643,2025-12-01 14:56:00,Completed,,12.22
113026,7810,2024-12-04,delivered,0.0,8.56
120443,12217,2025-12-06,complete,15.32,0.0
112948,7764,2025-05-31,completed,,0.0
116474,9853,2025-07-26,COMPLETE,,6.47
101987,1176,2025-06-10,Delivered,,11.1
123027,13746,2023-11-24,Completed,0.0,0.0
107279,4377,2023-12-16,completed,18.87,0.0
102672,1586,2025-12-22,shipped,5.13,5.34
116260,9730,2025-09-04,Delivered,,9.04
109175,5471,2024-12-03,COMPLETE,0.0,0.0
117358,10379,2025-07-14,Delivered,,0.0
125109,15015,2024-04-04,COMPLETE,0.0,0.0
119309,11539,2023-11-11,complete,0.0,6.2
100249,152,2024-08-21,Completed,,7.99
108185,4898,2024-11-30,shipped,0.0,8.01
105884,3556,2023-08-01 12:47:00,Completed,0.0,0.0
118725,11182,2024-12-02,Completed,7.12,0.0
123853,14257,2025-11-19,complete,0.0,9.25
123588,14101,2024-05-01,Delivered,0.0,0.0
106589,3985,2024-01-26,COMPLETE,,5.57
113780,8276,2025-11-17,complete,,8.15
121576,12877,2023-04-21,COMPLETE,,0.0
100627,376,2023-11-27,cancelled,0.0,5.77
122189,13264,2024-12-16,complete,,9.17
113272,7962,2024-12-02,Delivered,24.54,0.0
123836,14246,2023-11-24,Completed,,0.0
104765,2860,2025-08-14,Completed,$28.90,0.0
126494,15869,2025-10-28,COMPLETE,0.0,6.61
124873,14859,2024-10-11,COMPLETE,0.0,8.35
116512,9877,2025-10-23,SHIPPED,6.86,9.59
124221,14465,2025-06-02,Shipped,0.0,0.0
122567,13480,2024-05-07,Refunded,$8.63,0.0
120566,12288,2025-12-25,COMPLETE,$4.62,7.54
113782,8277,2025-10-16,in transit,,0.0
112427,7446,2023-12-18,SHIPPED,35.59,0.0
106995,4205,2025-11-04,completed,,0.0
125681,15384,2025-02-12,complete,,0.0
118782,11215,2025-04-02,complete,,10.93
106305,3816,2024-06-02,RETURNED,,7.89
126296,15753,2024-11-04 15:19:00,delivered,,0.0
122183,13260,2023-04-11,complete,0.0,0.0
122921,13682,2023-05-20,Completed,0.0,7.26
112392,7425,2024-10-02,REFUND,0.0,0.0
117570,10509,2024-04-23,complete,,0.0
122679,13546,2025-12-27,shipped,,0.0
115472,9268,2025-11-11,SHIPPED,,0.0
110703,6376,2023-01-20,Completed,0.0,7.87
126648,15967,2024-12-20,completed,0.0,8.79
109220,5502,2025-04-06,COMPLETE,0.0,0.0
104247,2541,2025-10-31 10:34:00,COMPLETE,,5.92
126429,15830,2024-06-08,DELIVERED,0.0,0.0
111273,6743,2025-07-25,completed,18.25,0.0
109107,5435,2025-01-05 17:48:00,delivered,0.0,0.0
109497,5668,2023-12-10,delivered,,0.0
117480,10454,2023-06-21,COMPLETE,60.0,0.0
111241,6722,2023-10-23,Completed,,11.16
101273,753,2024-11-26,complete,9.36,8.5
105698,3447,2024-12-11,Completed,,0.0
107678,4613,2024-08-07,Completed,$6.10,9.07
110988,6561,2025-09-03,COMPLETE,0.0,5.32
109590,5726,2025-12-15,complete,,5.32
103358,1997,2025-07-29,Completed,0.0,0.0
116567,9913,2025-06-28,completed,60.0,0.0
121741,12984,2023-06-28,completed,0.0,0.0
122809,13617,2024-03-11 16:45:00,completed,,0.0
126395,15810,2024-08-31,canceled,0.0,0.0
115235,9130,2025-08-26,DELIVERED,,0.0
106513,3943,2025-03-25,COMPLETE,0.0,12.04
116079,9622,2025-11-20,complete,$9.42,0.0
104567,2735,2024-10-20,Completed,0.0,12.16
113255,7952,2025-11-15,DELIVERED,0.0,12.31
110848,6474,2025-11-28,canceled,0.0,0.0
119247,11500,2024-01-22,COMPLETE,8.48,0.0
123438,14003,2024-12-02,completed,$13.38,0.0
101961,1160,2025-08-06,DELIVERED,29.38,0.0
104992,3006,2025-08-07,returned,0.0,0.0
104891,2934,2024-07-19,shipped,2.49,12.58
114330,8581,2024-08-02,Completed,4.83,0.0
106226,3766,2023-11-09,completed,,0.0
123883,14275,2025-03-13,completed,0.0,10.22
122789,13603,2024-12-09,shipped,0.0,0.0
101251,740,2025-07-15,COMPLETE,,6.07
103176,1890,2025-10-13,Delivered,,0.0
103359,1997,2025-09-12,complete,0.0,0.0
100307,186,2024-05-20,complete,,0.0
123844,14251,2025-12-12,complete,0.0,5.03
125111,15016,2024-05-28,DELIVERED,0.0,8.75
123054,13762,2024-10-02,COMPLETE,,0.0
112580,7538,2024-11-11,refunded,20.0,0.0
125550,15296,2025-11-28 11:29:00,completed,18.82,0.0
123604,14109,2025-04-28,Completed,,0.0
112225,7315,2025-06-02,shipped,5.42,8.56
101051,626,2025-02-10,complete,0.0,0.0
114519,8694,2024-11-08,complete,$26.74,0.0
111410,6819,2025-07-17,COMPLETE,,5.17
109221,5502,2025-06-02,complete,6.28,11.07
110234,6109,2025-07-28,delivered,,0.0
104763,2859,2025-12-03,COMPLETE,,0.0
109062,5415,2025-12-03,complete,0.0,0.0
101874,1101,2025-08-17,shipped,0.0,0.0
121990,13146,2023-05-24,Completed,7.25,0.0
113682,8222,2025-07-27,Completed,27.99,0.0
120706,12365,2025-07-18,DELIVERED,,0.0
126030,15594,2023-05-22,completed,,0.0
105831,3529,2023-06-07,Shipped,0.0,0.0
124398,14574,2023-06-17 16:57:00,complete,0.0,10.32
100191,116,2025-04-10,COMPLETE,13.37,0.0
112901,7736,2025-12-14,in transit,,9.35
113233,7939,2024-09-14,completed,,0.0
112629,7571,2024-07-01 09:51:00,complete,6.31,10.88
104485,2687,2024-12-10,COMPLETE,0.0,9.34
109783,5833,2025-02-25,Completed,,0.0
103924,2343,2025-07-15,completed,0.0,0.0
109940,5925,2024-10-15,Completed,0.0,0.0
126325,15767,2023-04-17 15:29:00,SHIPPED,0.0,0.0
124191,14449,2025-12-21,completed,,0.0
121615,12902,2023-09-26,DELIVERED,,8.78
115198,9109,2025-05-28,complete,0.0,0.0
116061,9610,2025-12-26,delivered,,11.7
119497,11664,2025-12-01,delivered,43.77,0.0
103303,1957,2025-11-27,Completed,0.0,0.0
115549,9309,2023-11-27,Completed,,7.73
118074,929185,2024-05-30,complete,0.0,0.0
121432,12798,2024-07-04 10:55:00,REFUND,0.0,0.0
113304,7982,2025-12-07,Completed,3.3,9.48
119692,11768,2024-08-09,COMPLETE,0.0,0.0
117888,10674,2025-04-08,shipped,10.61,0.0
101806,1055,2024-10-17,DELIVERED,,0.0
103871,2316,2024-12-23,REFUND,,10.03
103791,2263,2023-03-07,COMPLETE,11.25,0.0
125353,15176,2023-01-01,COMPLETE,$3.00,12.37
114154,8489,2024-12-24 18:20:00,delivered,0.0,4.96
102786,1649,2023-04-08 15:16:00,returned,,0.0
109259,5528,2025-03-21,Delivered,0.0,0.0
122589,13493,2025-03-21,complete,,0.0
101717,1014,2023-12-17,complete,23.42,0.0
102696,1597,2025-12-19,completed,0.0,11.13
101848,1082,2025-10-28,SHIPPED,,0.0
120896,12483,2023-11-24,DELIVERED,1.69,7.94
110623,6334,2025-12-15,DELIVERED,18.4,0.0
121911,13094,2024-11-30,Refunded,$43.21,0.0
112852,7708,2025-10-21,Completed,,0.0
106622,4000,2025-04-29,REFUND,10.68,0.0
103435,2033,2025-12-03,complete,0.0,8.72
122467,13423,2023-12-09,COMPLETE,0.0,8.77
116526,9888,2024-06-03,completed,0.0,0.0
106771,4081,2025-08-18 08:25:00,delivered,0.0,0.0
123630,14128,2023-01-03,Shipped,,0.0
106992,4203,2024-09-23,COMPLETE,,0.0
121914,13095,2025-10-28,SHIPPED,0.0,11.44
122244,13301,2023-08-13,COMPLETE,0.0,10.19
124552,14659,2025-06-19,SHIPPED,6.23,8.52
123097,13787,2023-01-24,complete,$7.98,5.76
111601,6938,2024-12-05,Delivered,5.96,0.0
101117,668,2024-05-06,complete,,0.0
101756,1028,2023-09-16,complete,0.0,0.0
116881,10099,2025-10-31,Delivered,0.0,8.34
106751,4070,2025-08-03,refunded,,0.0
100870,518,2023-08-17,Completed,,0.0
119741,11795,2025-12-02 14:19:00,COMPLETE,,0.0
109104,5434,2025-06-08,SHIPPED,,0.0
100721,440,2025-06-07,Returned,,0.0
110997,6567,2025-10-14 11:13:00,complete,0.0,9.6
117270,10328,2024-07-09,COMPLETE,,0.0
119727,11790,2025-12-01,Delivered,,11.65
126379,15799,2025-08-18,completed,,11.26
124675,14724,2024-11-19,shipped,2.35,9.08
108347,4990,2025-06-10,complete,,0.0
115588,9333,2024-12-20,completed,3.28,11.07
125237,15097,2025-06-15,Refunded,$3.37,8.18
110938,6528,2023-09-11,Refunded,0.0,0.0
122374,13366,2023-06-05,complete,0.0,0.0
122457,13417,2025-12-16,returned,0.0,5.66
100314,190,2025-05-01,DELIVERED,,9.81
125597,15328,2024-10-04,Delivered,,0.0
124437,14594,2025-06-27,complete,4.31,0.0
126193,15690,2024-07-01 08:06:00,Completed,0.0,0.0
120588,12297,2024-06-19,delivered,0.0,12.33
105850,3536,2024-05-24,Returned,0.0,0.0
106129,3705,2024-04-16,Completed,,0.0
105447,3278,2023-10-10,delivered,0.0,0.0
103129,1862,2025-10-17,completed,0.0,10.26
116279,9741,2023-08-08,delivered,4.85,0.0
115632,9359,2024-07-05,REFUND,,0.0
118380,10979,2024-07-02,completed,2.5,12.43
100910,541,2025-12-22,delivered,,8.39
103968,2373,2024-11-22,COMPLETE,0.0,0.0
124985,14935,2024-02-28,delivered,,10.97
124103,14401,2025-12-14,completed,8.01,0.0
110165,6068,2024-08-05,DELIVERED,,0.0
100336,206,2024-07-23,Shipped,0.0,0.0
124104,14402,2025-05-07,delivered,0.0,6.68
124776,14793,2024-03-30,COMPLETE,0.0,0.0
122539,13461,2023-11-13 15:49:00,Completed,,7.7
102985,1774,2024-04-07,complete,26.57,0.0
110878,6488,2025-12-23,completed,16.73,0.0
115916,9519,2025-12-10,COMPLETE,9.54,0.0
121004,12541,2025-05-01,completed,,11.07
111669,6974,2025-07-13 08:01:00,COMPLETE,31.38,0.0
120862,12464,2025-05-26,delivered,,0.0
119942,11913,2025-11-16,shipped,0.0,10.12
113907,8346,2025-10-23,Completed,,0.0
111001,6571,2023-03-19,Delivered,,0.0
104820,2891,2025-01-28,COMPLETE,,0.0
119800,11828,2023-11-27,COMPLETE,15.06,0.0
116691,9988,2025-04-05,DELIVERED,,0.0
112100,7239,2025-07-17,shipped,0.0,0.0
116732,10013,2024-01-09,Returned,,0.0
125371,15190,2024-11-29 10:12:00,delivered,0.0,6.58
107243,4355,2025-02-22,DELIVERED,0.0,0.0
104156,2485,2024-12-14 10:27:00,returned,,5.88
114079,8446,2025-12-10,COMPLETE,,10.32
120866,12466,2025-09-21,RETURNED,,9.53
111874,7099,2024-09-15,COMPLETE,0.0,6.73
114520,8694,2024-11-21 11:56:00,Completed,,9.66
108263,4946,2025-11-23,completed,0.0,0.0
118678,11154,2025-09-15,complete,,0.0
106855,4127,2024-12-13 13:43:00,completed,,10.59
108597,5142,2024-12-24,shipped,,10.42
122905,13675,2025-07-04,delivered,17.45,0.0
124448,14600,2023-09-04,completed,,0.0
106901,4152,2024-09-21,in transit,0.0,6.26
118050,10775,2023-11-14,completed,0.0,6.81
109949,5930,2024-11-30,complete,,7.85
116436,9833,2024-12-14,DELIVERED,3.36,10.49
101445,862,2025-01-14,Completed,3.13,8.95
121928,13105,2025-12-19,delivered,18.18,0.0
114821,8880,2025-06-15,complete,,0.0
122326,13342,2025-11-02,complete,2.28,7.48
101695,1004,2023-07-17,Delivered,,0.0
111084,6627,2025-12-17,CANCELLED,0.0,11.16
116152,9665,2025-10-17,complete,0.0,12.53
113383,8032,2024-02-08,complete,0.0,12.29
117958,10719,2024-11-29,returned,0.0,0.0
120789,12422,2024-11-14,complete,,8.94
101630,973,2023-03-27,complete,,0.0
100269,163,2025-06-23,delivered,5.01,5.81
101881,1107,2023-11-03 11:09:00,SHIPPED,,0.0
114523,8696,2025-12-05,completed,,0.0
113900,8341,2024-05-03,completed,0.0,0.0
105074,3056,2025-08-03,Refunded,,0.0
105509,3323,2025-08-10,RETURNED,0.0,0.0
125429,15227,2025-07-05,DELIVERED,5.28,8.19
122293,13327,2024-02-21,COMPLETE,$11.53,0.0
122824,13627,2024-12-02,completed,0.0,0.0
102535,1504,2023-12-13,delivered,,6.94
111069,6615,2025-02-22,Delivered,0.0,0.0
122754,13585,2024-12-18,completed,,0.0
114680,8793,2025-12-28,delivered,,0.0
100186,112,2024-08-29,Delivered,,0.0
111971,7158,2025-05-26,Completed,0.0,5.35
105558,3353,2025-07-16,COMPLETE,,0.0
126468,15850,2025-02-26,Delivered,0.0,0.0
126017,15583,2024-12-18,Completed,0.0,0.0
123755,14206,2025-07-17,complete,0.0,5.64
106587,3984,2024-10-04,Completed,,10.76
117618,10533,2025-04-12,Completed,,10.02
122638,13523,2025-11-19,in transit,$4.41,9.88
103051,1815,2023-08-24,Delivered,0.0,0.0
103915,2339,2024-07-08,COMPLETE,,8.12
100446,271,2023-07-28 18:29:00,DELIVERED,0.0,0.0
125447,15238,2024-01-04,COMPLETE,,0.0
114031,8419,2023-02-12,completed,10.97,0.0
117228,10301,2025-01-27,complete,37.48,0.0
121585,12881,2025-01-08,delivered,$12.24,0.0
107124,4281,2024-11-14,Completed,0.0,5.2
120519,12260,2024-08-20,Returned,0.0,0.0
102440,1446,2025-06-04,COMPLETE,,7.7
103103,1848,2025-11-28 17:22:00,complete,$12.58,0.0
111088,6631,2023-01-14,SHIPPED,,0.0
107692,4623,2023-07-12,Completed,3.65,7.46
121158,12627,2025-06-01,Delivered,13.66,0.0
106094,3680,2024-12-09,DELIVERED,,0.0
109486,5661,2023-06-20,Completed,0.0,0.0
118537,11068,2025-12-11,completed,,10.83
124255,14486,2025-12-11,complete,4.88,12.35
113223,7932,2025-12-08,complete,,0.0
121451,12813,2024-05-08,completed,0.0,0.0
116913,10122,2023-11-24,returned,,12.53
100687,418,2024-12-05,COMPLETE,,0.0
105208,3137,2024-08-23,completed,0.0,11.31
117160,10263,2025-12-29,complete,,6.69
108417,5037,2024-05-01,shipped,0.0,0.0
110345,6173,2025-10-11,complete,,6.41
104920,2955,2025-01-15,DELIVERED,0.0,0.0
125243,15100,2025-07-08,Returned,,0.0
126349,15783,2025-09-14,complete,3.89,11.99
123674,14150,2025-02-18,COMPLETE,30.02,0.0
119520,11676,2025-03-05,Completed,4.8,12.46
119600,11721,2024-08-13,COMPLETE,0.0,6.34
105462,3289,2024-12-02,COMPLETE,,6.12
113757,8263,2023-10-31,Completed,,0.0
123967,14328,2025-09-01,CANCELLED,$1.65,7.05
119567,11702,2023-01-28,Delivered,0.0,0.0
119583,11709,2025-04-17 08:10:00,complete,,0.0
123578,14096,2024-09-23,Completed,12.54,0.0
101289,767,2024-06-16,Delivered,,0.0
112773,7657,2024-05-12,Completed,0.0,9.05
125128,15023,2025-12-06,COMPLETE,,0.0
110692,933004,2023-09-21,complete,0.0,0.0
110335,6166,2025-03-15,Shipped,,0.0
126419,15823,2025-12-04,refunded,0.0,0.0
123360,13961,2024-07-31,in transit,$6.91,5.68
125755,15421,2025-05-08,Refunded,0.0,7.27
111905,7117,2025-05-06,COMPLETE,,0.0
126484,15862,2024-05-26,complete,,9.12
115830,9468,2024-07-06,DELIVERED,25.62,0.0
115735,9420,2025-12-04,completed,,0.0
112158,7276,2024-12-13 15:54:00,complete,0.0,0.0
118263,10903,2025-12-13,completed,0.0,0.0
118814,11238,2024-12-02,cancelled,0.0,8.05
112453,7464,2024-08-24 11:56:00,DELIVERED,,0.0
106079,3668,2025-05-05,delivered,0.0,0.0
105457,3286,2024-12-02,completed,0.0,5.81
114298,8562,2025-11-24,complete,0.0,5.28
111349,6793,2025-04-25,completed,0.0,11.82
112057,7214,2024-01-21 14:10:00,complete,2.82,6.64
118532,11065,2025-04-12,in transit,,12.63
104131,2469,2024-04-25,delivered,0.0,0.0
116351,9784,2025-11-09,delivered,,6.77
117420,10421,2025-12-23 18:33:00,Delivered,,0.0
115408,9234,2025-12-01 10:13:00,cancelled,0.0,0.0
122221,13285,2025-10-19,COMPLETE,3.33,11.91
104134,2471,2025-11-28,complete,0.0,6.44
117033,10193,2023-03-05,COMPLETE,11.33,0.0
109275,5539,2024-10-02,complete,0.0,0.0
100861,515,2023-11-24,COMPLETE,0.0,7.19
113404,8045,2025-11-21,COMPLETE,,0.0
116575,9919,2024-09-16,Completed,0.0,8.99
101942,1150,2023-10-06 08:08:00,SHIPPED,22.78,0.0
110295,6147,2024-08-01,Completed,9.81,0.0
104331,2593,2025-03-04,returned,,0.0
125472,15253,2023-12-16 17:49:00,complete,0.0,6.8
114119,8470,2025-11-24,COMPLETE,0.0,0.0
103970,2374,2023-06-12,delivered,,6.49
123431,14001,2025-10-30,Completed,0.0,0.0
124194,14450,2025-01-29,delivered,0.0,0.0
112851,7707,2024-11-30,completed,,0.0
113193,7911,2023-11-27,refunded,,6.6
102775,1645,2024-12-27,COMPLETE,0.0,11.95
104145,2479,2024-02-02,COMPLETE,0.0,7.67
124629,14698,2024-04-18 17:43:00,COMPLETE,,7.58
119001,11345,2024-08-12,Delivered,0.0,8.51
102411,1428,2024-03-19 17:38:00,Completed,11.87,0.0
117478,10452,2024-03-05,complete,0.0,5.82
115457,9260,2025-09-10,Completed,,0.0
101546,923,2025-12-29,COMPLETE,0.0,0.0
120973,12524,2025-06-21,delivered,0.0,12.13
106953,4179,2025-09-21,completed,,0.0
103135,1866,2023-07-31,Shipped,0.0,0.0
120240,12099,2023-12-08,Delivered,,0.0
113232,7938,2025-11-17,refunded,12.1,0.0
115627,9356,2024-12-15,COMPLETE,4.96,11.08
125979,15562,2025-04-27,refunded,0.0,0.0
114715,8815,2023-12-13,complete,0.0,0.0
103805,2274,2024-02-13,completed,17.38,0.0
125265,15115,2025-12-16,complete,$16.69,0.0
122020,13169,2025-10-28,completed,0.0,0.0
115160,9086,2025-04-01,delivered,0.0,0.0
106774,4083,2024-02-22,complete,0.0,0.0
119678,11758,2023-10-28,Returned,0.0,0.0
114062,8434,2025-12-19,completed,,0.0
116848,10082,2025-12-03,Completed,,7.77
117641,10547,2025-12-25,Completed,0.0,0.0
110020,5978,2025-06-19,COMPLETE,9.76,0.0
118643,11130,2025-11-16,completed,,0.0
103327,1972,2025-04-14,complete,$4.22,0.0
107382,4442,2023-11-03,completed,0.0,0.0
125122,15022,2024-04-19,in transit,$6.61,0.0
101262,746,2023-01-09,Completed,0.0,0.0
117359,10379,2025-07-25,complete,,0.0
122910,13678,2025-08-05 12:39:00,complete,$42.08,0.0
113117,7865,2024-10-09 14:30:00,completed,$40.65,0.0
113455,8079,2023-12-23,Completed,0.0,0.0
106582,3981,2025-12-01 10:56:00,complete,,9.0
118771,11209,2025-12-20,SHIPPED,0.0,0.0
121119,12603,2023-03-05,DELIVERED,,9.47
105021,3024,2025-02-06,shipped,0.0,0.0
112583,7539,2023-11-24,Completed,0.0,12.46
114995,8984,2023-07-03,completed,$1.33,11.13
111413,6821,2025-12-24,complete,0.0,0.0
120266,12115,2025-07-01,Completed,0.0,0.0
109802,5841,2023-06-12,completed,,0.0
120259,12109,2024-12-20,Completed,0.0,5.68
119173,11457,2024-07-27,completed,0.0,0.0
118241,10891,2023-10-30,COMPLETE,,6.64
119404,11597,2025-04-05,complete,0.0,12.72
104108,2457,2023-03-30,complete,,12.05
105213,3142,2025-11-01 14:04:00,REFUND,,0.0
103255,1934,2025-12-08,completed,,0.0
107323,4407,2025-03-26,in transit,1.64,9.71
102690,1594,2025-12-21,refunded,$8.39,0.0
114501,8684,2025-12-03 10:49:00,DELIVERED,0.0,5.52
104627,2774,2024-10-31,Delivered,0.0,0.0
123380,13973,2024-09-25,Completed,,9.69
101319,787,2024-12-04,COMPLETE,15.63,0.0
123543,14067,2023-12-28,REFUND,0.0,0.0
116590,9923,2025-06-29,Completed,5.28,0.0
105162,3112,2025-07-31,COMPLETE,0.0,11.52
107226,4348,2024-07-10,COMPLETE,,0.0
122512,13448,2024-02-13,Delivered,,0.0
112192,7295,2025-10-10,COMPLETE,0.0,0.0
117519,10477,2025-07-07,CANCELLED,,0.0
104529,2710,2024-09-19,complete,0.0,7.76
111667,6972,2024-06-04,REFUND,60.0,0.0
119889,11882,2024-07-06,completed,12.39,0.0
121133,12611,2025-10-12,complete,$6.00,0.0
112380,7417,2023-09-28,refunded,,0.0
109941,5925,2024-10-31,Shipped,0.0,0.0
123940,14308,2025-12-30,completed,0.0,8.26
118062,10782,2023-10-17,completed,,7.01
106336,3834,2024-03-29,Returned,,11.68
106982,4196,2023-08-11,Delivered,$1.96,12.49
110066,6005,2024-12-11,COMPLETE,,0.0
100917,548,2023-02-17,Shipped,8.4,0.0
118889,11282,2025-03-17,complete,18.52,0.0
113288,7972,2024-07-30,Delivered,0.0,0.0
119288,11527,2024-12-02,REFUND,9.14,7.95
100570,343,2024-12-12,delivered,,0.0
117832,10644,2025-11-26,completed,,0.0
103414,2024,2025-09-27,SHIPPED,0.0,8.95
124316,14526,2025-12-01,completed,$16.26,0.0
114806,8874,2025-10-08,completed,0.0,0.0
107031,4229,2025-07-06 18:43:00,delivered,0.0,0.0
106837,4117,2025-11-28,Delivered,4.49,9.0
113878,8329,2024-10-24,completed,,11.25
119610,11728,2025-10-17,Completed,0.0,0.0
119345,11562,2023-11-12,Shipped,,0.0
120767,12406,2024-10-31,complete,,5.92
114026,8415,2025-07-17,completed,,0.0
114232,8529,2024-12-05,Refunded,,9.05
119923,11901,2023-04-30,DELIVERED,0.0,0.0
102217,1316,2024-04-15,complete,0.0,0.0
125626,15348,2023-06-18,Completed,,10.13
122544,13464,2025-04-03,DELIVERED,,0.0
102827,1674,2025-07-16,Completed,,7.36
123326,13941,2025-07-29,delivered,,0.0
104996,3009,2023-12-03,Completed,0.0,0.0
117722,10587,2025-06-13,COMPLETE,0.0,0.0
103262,1937,2025-12-17,Completed,0.0,6.59
123000,13732,2025-09-10,complete,0.0,0.0
106838,4117,2025-12-23,complete,,10.82
125140,15029,2025-05-07,DELIVERED,,0.0
105741,3475,2025-12-06,shipped,0.0,12.45
100650,393,2025-06-05 12:47:00,DELIVERED,0.0,0.0
111094,6633,2024-12-11,COMPLETE,,0.0
118642,11130,2025-09-24 10:20:00,RETURNED,0.0,8.39
115407,9234,2025-07-23,complete,,11.24
105395,3250,2025-08-22,REFUND,,0.0
107082,4259,2024-11-12,complete,0.0,7.65
123894,14280,2023-06-16,completed,0.0,12.9
103521,2086,2025-04-07,completed,$43.65,0.0
110922,6516,2025-02-12,Delivered,0.0,0.0
123488,14032,2025-08-20,COMPLETE,0.0,4.99
104478,2684,2025-09-03,complete,,0.0
105660,3419,2025-06-26,COMPLETE,,0.0
109788,5835,2024-12-19 10:21:00,completed,0.0,0.0
100067,39,2024-12-20,complete,0.0,0.0
110776,6428,2023-12-14,complete,8.9,9.03
121188,12648,2023-11-13,complete,$10.67,0.0
113519,8122,2023-07-18 14:42:00,completed,0.0,0.0
122086,13205,2024-05-31,COMPLETE,,0.0
117642,10548,2025-02-06,completed,$56.60,0.0
103839,2296,2025-12-11,Completed,0.0,5.45
115715,9406,2024-07-19,completed,$4.48,10.5
117375,10391,2025-12-17,Delivered,0.0,0.0
119888,11881,2025-01-28,completed,0.0,0.0
108305,4966,2024-06-29,Completed,0.0,12.45
100919,548,2023-12-19,COMPLETE,4.77,11.99
110701,6375,2025-05-26,delivered,,10.31
100165,101,2025-07-22,COMPLETE,0.0,6.08
124102,14401,2025-08-16,COMPLETE,0.0,0.0
121970,13133,2025-12-13,delivered,,7.89
106644,4014,2025-06-06,delivered,0.0,0.0
114334,8583,2024-10-28,DELIVERED,,5.8
116285,9744,2024-06-06 11:58:00,complete,9.51,7.12
114282,8553,2025-04-30,SHIPPED,,0.0
